username,IP_address,home_office,API_version,redacted_password,contact_address
alf_skille,51.78.91.82/24,true,v1,x************O,alf_skille@baretoev.trd
petter_wavold,228.189.46.95/21,true,v3,I***********************4,petter_wavold@baretoev.trd
roar_strand,96.10.135.191/22,true,v1,A*********************!,roar_strand@baretoev.trd
ola_by_riise,205.6.192.213/21,false,v1,S***************U,ola_by_riise@baretoev.trd
vegard_heggem,14.66.199.178/27,true,v2,T**************$,vegard_heggem@baretoev.trd
staale_stensaas,229.221.26.171/24,true,v1,4*********************w,staale_stensaas@baretoev.trd
arve_tellefsen,193.205.77.4/20,true,v3,L*************0,arve_tellefsen@baretoev.trd
alf_skille,87.180.234.49/31,false,v3,t************************],alf_skille@baretoev.trd
bjarne_brondbo,176.42.8.184/25,true,v2,|**********************S,bjarne_brondbo@baretoev.trd
roar_strand,3.188.18.38/25,true,v4,C**************l,roar_strand@baretoev.trd
erlend_loe,72.195.228.32/31,false,v4,I***************v,erlend_loe@baretoev.trd
petter_wavold,22.209.12.200/16,false,v3,C*******************H,petter_wavold@baretoev.trd
alf_skille,216.149.19.54/27,true,v4,b**************>,alf_skille@baretoev.trd
vidar_riseth,49.247.25.73/102,false,v2,n***********************P,vidar_riseth@baretoev.trd
gjertrud_sand,188.84.158.236/22,false,v3,z*********************z,gjertrud_sand@baretoev.trd
vegard_heggem,64.59.86.117/21,false,v3,5***********************},vegard_heggem@baretoev.trd
bjorn_tore_kvarme,110.117.42.105/18,true,v4,q*******************Z,bjorn_tore_kvarme@baretoev.trd
anne_b_ragde,177.82.11.212/25,false,v1,5**************z,anne_b_ragde@baretoev.trd
per_ciljan_skjelbred,242.208.221.151/24,false,v1,[******************D,per_ciljan_skjelbred@baretoev.trd
kvikk_sand,119.70.46.108/31,false,v1,j********************t,kvikk_sand@baretoev.trd
erik_hoftun,139.231.232.23/31,true,v3,e**********************j,erik_hoftun@baretoev.trd
torstein_flakne,18.194.157.222/29,true,v4,+***************/,torstein_flakne@baretoev.trd
birgit_skarstein,50.9.139.12/20,false,v2,Q********************H,birgit_skarstein@baretoev.trd
marit_bjoergen,223.126.225.32/26,false,v2,5*******************h,marit_bjoergen@baretoev.trd
astrid_s,64.177.234.214/20,true,v1,1*************U,astrid_s@baretoev.trd
good_old_gammel_nok,101.85.134.12/27,false,v3,B***********************s,good_old_gammel_nok@baretoev.trd
marit_breivik,220.249.108.160/18,false,v4,~*******************7,marit_breivik@baretoev.trd
knudsen_og_ludvigsen,114.13.62.25/28,false,v2,1**********************~,knudsen_og_ludvigsen@baretoev.trd
fritz_nisse,13.155.63.100/23,true,v4,@****************?,fritz_nisse@baretoev.trd
knudsen_og_ludvigsen,53.22.20.95/16,false,v2,7********************<,knudsen_og_ludvigsen@baretoev.trd
rita_ottervik,42.111.181.144/32,false,v2,>******************k,rita_ottervik@baretoev.trd
terje_tysland,187.33.251.67/30,false,v1,r************m,terje_tysland@baretoev.trd
harald_martin_brattbakk,78.112.213.41/30,true,v1,p*******************_,harald_martin_brattbakk@baretoev.trd
sverre_nypan,182.87.230.42/18,false,v4,D**********************f,sverre_nypan@baretoev.trd
bjorn_tore_kvarme,111.65.43.149/26,false,v2,}************>,bjorn_tore_kvarme@baretoev.trd
gynter_nisse,128.112.177.115/22,true,v4,f***********************X,gynter_nisse@baretoev.trd
dag_ingebrigtsen,184.75.184.23/18,false,v2,b***********************6,dag_ingebrigtsen@baretoev.trd
liv_ullmann,80.97.253.224/28,true,v2,/************************D,liv_ullmann@baretoev.trd
goeran_soerloth,138.171.182.179/16,false,v3,3********************N,goeran_soerloth@baretoev.trd
rita_ottervik,191.189.55.242/18,false,v2,H************=,rita_ottervik@baretoev.trd
dag_ingebrigtsen,129.215.232.129/20,true,v4,u****************(,dag_ingebrigtsen@baretoev.trd
harald_martin_brattbakk,203.100.27.135/27,true,v2,p****************B,harald_martin_brattbakk@baretoev.trd
sverre_brandhaug,251.121.220.17/19,true,v4,M*********************W,sverre_brandhaug@baretoev.trd
tande_p,194.89.128.86/21,true,v3,P*******************b,tande_p@baretoev.trd
bjarne_brondbo,22.91.44.75/21,true,v2,x****************”,bjarne_brondbo@baretoev.trd
olaf_sand,213.103.38.64/25,true,v4,w**********************q,olaf_sand@baretoev.trd
liv_ullmann,208.197.218.167/21,false,v4,5***********************j,liv_ullmann@baretoev.trd
terje_tysland,120.192.42.253/24,true,v3,t**********************8,terje_tysland@baretoev.trd
olaf_sand,82.176.215.182/32,false,v3,G*******************!,olaf_sand@baretoev.trd
torstein_flakne,203.41.252.159/32,false,v2,h********************K,torstein_flakne@baretoev.trd
ola_by_riise,110.177.155.135/26,false,v3,i*****************j,ola_by_riise@baretoev.trd
ola_by_riise,128.123.233.141/25,true,v1,b*************l,ola_by_riise@baretoev.trd
sverre_nypan,207.177.146.146/16,true,v4,B****************$,sverre_nypan@baretoev.trd
tande_p,220.254.252.91/21,true,v1,K********************f,tande_p@baretoev.trd
arve_tellefsen,244.223.122.242/28,true,v4,3********************),arve_tellefsen@baretoev.trd
are_og_odin,199.111.245.237/30,false,v4,/**************o,are_og_odin@baretoev.trd
goeran_soerloth,116.10.72.41/23,true,v1,p************************K,goeran_soerloth@baretoev.trd
anne_b_ragde,227.254.192.27/17,false,v4,l******************7,anne_b_ragde@baretoev.trd
staale_stensaas,4.35.166.28/17,true,v3,6******************g,staale_stensaas@baretoev.trd
trine_haltvik,18.6.56.215/26,false,v4,R**********************K,trine_haltvik@baretoev.trd
astrid_s,100.64.105.150/18,true,v4,(*******************|,astrid_s@baretoev.trd
vidar_riseth,115.107.15.52/28,false,v3,w************************$,vidar_riseth@baretoev.trd
fritz_nisse,120.193.85.59/27,false,v1,L****************z,fritz_nisse@baretoev.trd
vegard_heggem,173.101.134.90/24,true,v4,f**********************F,vegard_heggem@baretoev.trd
liv_ullmann,77.156.229.163/23,false,v3,S********************Y,liv_ullmann@baretoev.trd
ola_by_riise,150.94.156.23/25,false,v1,-************v,ola_by_riise@baretoev.trd
torstein_flakne,147.115.237.39/18,true,v4,Q*****************`,torstein_flakne@baretoev.trd
ola_by_riise,179.61.103.75/28,false,v2,.**********************J,ola_by_riise@baretoev.trd
roar_strand,178.244.66.20/26,false,v3,=****************J,roar_strand@baretoev.trd
sverre_nypan,48.42.96.252/30,true,v3,^************Q,sverre_nypan@baretoev.trd
alf_skille,176.117.218.148/19,true,v1,g***************p,alf_skille@baretoev.trd
erik_hoftun,125.70.208.114/27,true,v4,~***************],erik_hoftun@baretoev.trd
bjarne_brondbo,145.68.151.141/31,true,v3,$*************h,bjarne_brondbo@baretoev.trd
ola_by_riise,21.219.201.63/22,false,v1,E*****************{,ola_by_riise@baretoev.trd
are_og_odin,99.242.152.247/22,false,v1,R***************6,are_og_odin@baretoev.trd
bjarne_brondbo,93.187.33.35/27,false,v1,q**************U,bjarne_brondbo@baretoev.trd
tore_paa_sporet,75.71.206.236/25,true,v1,A***************7,tore_paa_sporet@baretoev.trd
sverre_nypan,64.135.53.109/29,false,v2,(***********************p,sverre_nypan@baretoev.trd
rune_bratseth,254.1.166.84/17,false,v4,b*************?,rune_bratseth@baretoev.trd
rita_ottervik,75.234.214.231/29,false,v2,)**********************u,rita_ottervik@baretoev.trd
good_old_gammel_nok,68.81.71.62/27,true,v1,2***************$,good_old_gammel_nok@baretoev.trd
goeran_soerloth,218.14.160.121/22,false,v4,n*********************},goeran_soerloth@baretoev.trd
are_og_odin,77.54.37.136/19,false,v3,O************************u,are_og_odin@baretoev.trd
tande_p,60.102.228.54/21,true,v3,D**********************),tande_p@baretoev.trd
olaf_sand,53.9.208.148/29,false,v4,B************w,olaf_sand@baretoev.trd
staale_stensaas,236.132.199.31/19,true,v1,i******************^,staale_stensaas@baretoev.trd
per_ciljan_skjelbred,33.168.109.72/16,true,v1,@**************n,per_ciljan_skjelbred@baretoev.trd
tore_paa_sporet,121.253.226.181/26,false,v1,***************(,tore_paa_sporet@baretoev.trd
hansi_nisse,232.153.18.150/27,false,v2,C***************%,hansi_nisse@baretoev.trd
arve_tellefsen,253.28.132.228/25,true,v2,s*********************V,arve_tellefsen@baretoev.trd
hans_rotmo,159.0.104.169/16,true,v2,`***********************U,hans_rotmo@baretoev.trd
marvin_wiseth,142.92.24.41/22,false,v3,c*************r,marvin_wiseth@baretoev.trd
harald_martin_brattbakk,79.236.48.237/28,true,v3,`*******************X,harald_martin_brattbakk@baretoev.trd
roar_strand,183.145.149.188/19,true,v2,w*********************w,roar_strand@baretoev.trd
tande_p,150.254.180.55/25,true,v1,8***********************y,tande_p@baretoev.trd
petter_wavold,65.98.40.39/16,false,v3,a**************t,petter_wavold@baretoev.trd
good_old_gammel_nok,226.153.220.250/17,false,v1,b***************~,good_old_gammel_nok@baretoev.trd
hans_rotmo,95.126.190.95/26,false,v3,<*****************b,hans_rotmo@baretoev.trd
marvin_wiseth,133.17.73.71/31,false,v2,/*******************y,marvin_wiseth@baretoev.trd
aage_aleksandersen,184.99.23.163/20,true,v3,B****************,aage_aleksandersen@baretoev.trd
gjertrud_sand,15.74.90.253/26,false,v1,.*********************v,gjertrud_sand@baretoev.trd
liv_ullmann,113.196.65.82/31,false,v4,{*****************^,liv_ullmann@baretoev.trd
kvikk_sand,126.5.157.128/22,true,v3,f*********************?,kvikk_sand@baretoev.trd
sverre_brandhaug,223.166.88.174/29,true,v3,******************_,sverre_brandhaug@baretoev.trd
good_old_gammel_nok,118.244.65.3/23,true,v4,Z***************Y,good_old_gammel_nok@baretoev.trd
vegard_heggem,7.16.138.53/27,false,v2,<**************w,vegard_heggem@baretoev.trd
birgit_skarstein,1.116.163.148/21,true,v4,V**********************},birgit_skarstein@baretoev.trd
trine_haltvik,237.151.250.190/17,true,v4,T************^,trine_haltvik@baretoev.trd
harald_martin_brattbakk,201.251.40.118/18,true,v2,t*****************],harald_martin_brattbakk@baretoev.trd
anders_jektvik,240.93.43.100/23,true,v1,g**********************u,anders_jektvik@baretoev.trd
per_ciljan_skjelbred,103.25.254.42/31,true,v3,T*************=,per_ciljan_skjelbred@baretoev.trd
kvikk_sand,213.255.38.237/21,false,v3,V***********************~,kvikk_sand@baretoev.trd
vegard_heggem,22.63.1.113/16,true,v4,:************=,vegard_heggem@baretoev.trd
bjarne_brondbo,70.25.240.111/23,true,v2,d******************%,bjarne_brondbo@baretoev.trd
bjarne_brondbo,48.64.95.179/23,false,v4,l***************p,bjarne_brondbo@baretoev.trd
are_og_odin,162.220.208.1/31,true,v1,V*******************(,are_og_odin@baretoev.trd
bjorn_tore_kvarme,87.94.205.8/16,false,v3,&*********************`,bjorn_tore_kvarme@baretoev.trd
are_og_odin,213.77.82.87/31,true,v2,9****************~,are_og_odin@baretoev.trd
ola_by_riise,138.71.180.177/24,true,v3,X********************T,ola_by_riise@baretoev.trd
hansi_nisse,58.98.149.132/19,true,v4,u**********************],hansi_nisse@baretoev.trd
vegard_heggem,247.204.86.229/27,false,v1,-************x,vegard_heggem@baretoev.trd
tore_paa_sporet,32.81.19.187/25,true,v1,w**************S,tore_paa_sporet@baretoev.trd
alf_skille,104.170.22.194/28,true,v1,g********************j,alf_skille@baretoev.trd
astrid_s,178.0.34.113/16,true,v4,z******************x,astrid_s@baretoev.trd
vidar_riseth,83.220.158.145/32,true,v1,E********************1,vidar_riseth@baretoev.trd
alf_skille,154.74.66.167/31,false,v4,.*************5,alf_skille@baretoev.trd
sverre_nypan,159.33.41.183/18,true,v3,$***************I,sverre_nypan@baretoev.trd
benny_naassaa,39.32.206.127/24,false,v3,z**************o,benny_naassaa@baretoev.trd
erlend_loe,72.197.71.112/32,false,v3,9*********************S,erlend_loe@baretoev.trd
liv_ullmann,188.16.119.118/16,false,v2,y********************V,liv_ullmann@baretoev.trd
sverre_brandhaug,124.243.45.101/25,false,v4,[*****************&,sverre_brandhaug@baretoev.trd
are_og_odin,45.103.183.9/19,true,v3,J*************K,are_og_odin@baretoev.trd
aage_aleksandersen,66.38.132.132/30,true,v3,3*************a,aage_aleksandersen@baretoev.trd
birgit_skarstein,110.231.228.122/25,true,v3,E************************k,birgit_skarstein@baretoev.trd
bjorn_tore_kvarme,45.0.115.216/31,false,v2,&************(,bjorn_tore_kvarme@baretoev.trd
torstein_flakne,29.8.130.120/21,true,v4,i*****************I,torstein_flakne@baretoev.trd
goeran_soerloth,39.43.27.160/23,true,v4,Q****************-,goeran_soerloth@baretoev.trd
good_old_gammel_nok,95.62.68.114/18,true,v1,=************4,good_old_gammel_nok@baretoev.trd
roar_strand,232.97.24.229/20,true,v2,”*************@,roar_strand@baretoev.trd
roar_strand,232.75.224.199/31,true,v1,B*********************0,roar_strand@baretoev.trd
hans_rotmo,118.225.235.174/20,false,v3,0***********************),hans_rotmo@baretoev.trd
liv_ullmann,140.62.184.200/21,false,v4,)******************),liv_ullmann@baretoev.trd
per_ciljan_skjelbred,1.86.165.123/22,false,v4,D********************f,per_ciljan_skjelbred@baretoev.trd
fritz_nisse,172.27.91.253/26,false,v4,?***************S,fritz_nisse@baretoev.trd
ola_by_riise,190.186.142.31/27,false,v4,U********************W,ola_by_riise@baretoev.trd
tande_p,78.119.45.46/29,true,v3,g*********************U,tande_p@baretoev.trd
marit_bjoergen,98.119.155.62/20,false,v4,_*******************r,marit_bjoergen@baretoev.trd
aage_aleksandersen,164.15.29.240/17,true,v2,Q*********************B,aage_aleksandersen@baretoev.trd
tore_paa_sporet,241.137.99.189/31,true,v4,*******************d,tore_paa_sporet@baretoev.trd
gynter_nisse,119.56.7.52/29,false,v3,y*************G,gynter_nisse@baretoev.trd
bjarne_brondbo,72.213.228.179/32,true,v2,L********************5,bjarne_brondbo@baretoev.trd
per_ciljan_skjelbred,141.98.194.136/19,true,v1,e********************J,per_ciljan_skjelbred@baretoev.trd
terje_tysland,145.85.193.121/19,false,v4,G*****************v,terje_tysland@baretoev.trd
rita_ottervik,203.124.66.140/25,true,v2,}***************2,rita_ottervik@baretoev.trd
hans_rotmo,178.205.125.228/32,true,v3,a*****************a,hans_rotmo@baretoev.trd
roar_strand,34.46.43.94/28,false,v3,I*************:,roar_strand@baretoev.trd
rita_ottervik,248.148.83.56/32,false,v3,Y*****************t,rita_ottervik@baretoev.trd
are_og_odin,194.48.205.9/19,true,v4,8*************@,are_og_odin@baretoev.trd
hansi_nisse,38.137.244.239/26,false,v1,'**********************&,hansi_nisse@baretoev.trd
arve_tellefsen,200.199.231.254/24,false,v2,2*************>,arve_tellefsen@baretoev.trd
bjarne_brondbo,11.165.214.19/18,false,v2,=**************B,bjarne_brondbo@baretoev.trd
kvikk_sand,238.81.59.162/18,true,v3,!********************2,kvikk_sand@baretoev.trd
rune_bratseth,12.196.137.194/31,true,v4,t***************E,rune_bratseth@baretoev.trd
erik_hoftun,165.49.244.11/17,true,v1,.***************P,erik_hoftun@baretoev.trd
anne_b_ragde,80.37.124.30/19,false,v4,T*****************”,anne_b_ragde@baretoev.trd
fritz_nisse,31.183.143.124/29,true,v3,Y*****************~,fritz_nisse@baretoev.trd
hansi_nisse,229.242.111.229/24,false,v1,A***************P,hansi_nisse@baretoev.trd
kvikk_sand,178.7.80.171/29,true,v2,F***************p,kvikk_sand@baretoev.trd
rune_bratseth,147.121.135.232/30,true,v1,(*************>,rune_bratseth@baretoev.trd
kvikk_sand,224.232.57.104/27,true,v2,I*******************L,kvikk_sand@baretoev.trd
tore_paa_sporet,135.150.105.231/22,true,v3,Y**************h,tore_paa_sporet@baretoev.trd
alf_skille,242.40.4.190/28,true,v4,l*************-,alf_skille@baretoev.trd
are_og_odin,54.6.127.115/18,false,v4,~*******************M,are_og_odin@baretoev.trd
terje_tysland,132.10.206.9/19,false,v3,]**************d,terje_tysland@baretoev.trd
kvikk_sand,252.61.131.218/21,true,v4,O*********************L,kvikk_sand@baretoev.trd
gjertrud_sand,189.124.22.117/23,true,v2,z******************i,gjertrud_sand@baretoev.trd
rita_ottervik,131.171.237.187/16,false,v4,m*****************a,rita_ottervik@baretoev.trd
sverre_nypan,47.212.175.239/24,true,v3,_***********************u,sverre_nypan@baretoev.trd
kvikk_sand,232.34.47.168/25,false,v1,d************************b,kvikk_sand@baretoev.trd
anders_jektvik,170.248.65.26/27,false,v2,m***********************B,anders_jektvik@baretoev.trd
fritz_nisse,61.222.123.241/18,true,v2,'*******************u,fritz_nisse@baretoev.trd
goeran_soerloth,107.162.0.212/29,false,v3,:***************v,goeran_soerloth@baretoev.trd
sverre_brandhaug,57.212.33.203/31,true,v2,D*********************g,sverre_brandhaug@baretoev.trd
gynter_nisse,150.237.206.168/24,false,v4,P*******************J,gynter_nisse@baretoev.trd
hans_rotmo,184.206.167.255/25,true,v4,3*************4,hans_rotmo@baretoev.trd
are_og_odin,201.138.93.27/23,true,v4,z**************|,are_og_odin@baretoev.trd
tande_p,155.48.65.51/19,true,v3,r*******************D,tande_p@baretoev.trd
liv_ullmann,157.57.121.183/18,false,v2,=*******************},liv_ullmann@baretoev.trd
aage_aleksandersen,113.34.212.182/29,false,v4,o**************6,aage_aleksandersen@baretoev.trd
gynter_nisse,188.143.248.175/27,true,v1,F*********************~,gynter_nisse@baretoev.trd
rita_ottervik,73.234.170.215/22,true,v1,I************************Z,rita_ottervik@baretoev.trd
sverre_nypan,115.208.187.239/27,false,v1,}***************@,sverre_nypan@baretoev.trd
harald_martin_brattbakk,165.106.117.41/29,false,v1,[*************Y,harald_martin_brattbakk@baretoev.trd
arve_tellefsen,139.24.100.240/19,true,v2,?**********************:,arve_tellefsen@baretoev.trd
olaf_sand,109.179.134.24/17,true,v3,x************v,olaf_sand@baretoev.trd
trine_haltvik,68.168.165.39/24,false,v3,F***********************),trine_haltvik@baretoev.trd
torstein_flakne,190.174.235.58/28,true,v2,|*******************u,torstein_flakne@baretoev.trd
harald_martin_brattbakk,37.83.157.134/30,true,v3,g*****************|,harald_martin_brattbakk@baretoev.trd
arve_tellefsen,232.81.195.140/27,false,v4,#*******************q,arve_tellefsen@baretoev.trd
bjarne_brondbo,190.49.15.105/16,false,v1,h**************`,bjarne_brondbo@baretoev.trd
oevre_richter_frich,55.82.116.249/23,false,v1,/*********************V,oevre_richter_frich@baretoev.trd
astrid_s,73.208.114.225/20,false,v4,C*************3,astrid_s@baretoev.trd
marit_breivik,67.143.242.60/19,true,v3,f************************J,marit_breivik@baretoev.trd
sverre_nypan,119.2.77.120/25,true,v2,y******************a,sverre_nypan@baretoev.trd
